scenario_id,benchmark_id,benchmark_name,organization_count,document_count,in_core,baseline_organization_count,baseline_document_count,leave_one_org_min,leave_one_org_max,leave_one_org_survival_count,leave_one_org_scenario_count,leave_one_doc_min,leave_one_doc_max,leave_one_doc_survival_count,leave_one_doc_scenario_count,survives_every_org_omission,survives_every_document_omission,survives_drop_newest_per_org
canonical_all_t7,tool_decathlon,Tool Decathlon,4,8,false,,,,,,,,,,,,,
canonical_all_t7,toolathlon_verified,Toolathlon Verified,2,2,false,,,,,,,,,,,,,
canonical_all_t7,vending_bench,Vending Bench,1,2,false,,,,,,,,,,,,,
canonical_all_t7,vibench,ViBench,1,1,false,,,,,,,,,,,,,
canonical_all_t7,video_mme,Video-MME,4,4,false,,,,,,,,,,,,,
canonical_all_t7,widesearch,WideSearch,2,2,false,,,,,,,,,,,,,
canonical_all_t7,workspacebench,WorkspaceBench,1,1,false,,,,,,,,,,,,,
canonical_all_t7,tau_bench,tau-bench,2,3,false,,,,,,,,,,,,,
canonical_all_t7,tau2_bench,tau2-bench,3,6,false,,,,,,,,,,,,,
model_cards_only_t6,aa_lcr,AA-LCR,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,agieval,AGIEval,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,aime,AIME,4,6,false,,,,,,,,,,,,,
model_cards_only_t6,apex_agents,APEX-Agents,3,3,false,,,,,,,,,,,,,
model_cards_only_t6,arc_agi,ARC-AGI,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,arc_agi_2,ARC-AGI-2,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,arc_agi_3,ARC-AGI-3,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,asi_bench,ASI-Bench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,agents_last_exam,Agents' Last Exam,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,aider_polyglot,Aider Polyglot,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,arxivmath,ArXivMath,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,arena_hard,Arena-Hard,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,automationbench,AutomationBench,3,3,false,,,,,,,,,,,,,
model_cards_only_t6,bfcl,BFCL,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,bigbench_extra_hard,BIG-Bench Extra Hard,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,babyvision,BabyVision,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,bankertoolbench,BankerToolBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,biomysterybench,BioMysteryBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,blueprint_bench_2,Blueprint-Bench 2,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,brokenarxiv,BrokenArXiv,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,browsecomp,BrowseComp,5,6,false,,,,,,,,,,,,,
model_cards_only_t6,browsecomp_zh,BrowseComp-ZH,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,cvebench,CVE-Bench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,charxiv_reasoning,CharXiv Reasoning,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,chartqa,ChartQA,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,chartography,Chartography,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,chatbot_arena,Chatbot Arena,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,codeforces,Codeforces,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,critpt,CritPt,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,cursor_bench,CursorBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,cybergym,CyberGym,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,draco,DRACO,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,drop,DROP,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,deepswe,DeepSWE,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,deepsearchqa,DeepSearchQA,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,docvqa,DocVQA,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,exploitbench,ExploitBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,frontiercode,FrontierCode,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,gdp_pdf,GDP.pdf,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,gdpval,GDPval,3,3,false,,,,,,,,,,,,,
model_cards_only_t6,gpqa,GPQA (full),2,2,false,,,,,,,,,,,,,
model_cards_only_t6,gpqa_diamond,GPQA Diamond,8,12,true,,,,,,,,,,,,,
model_cards_only_t6,gsm8k,GSM8K,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,hmmt,HMMT,3,5,false,,,,,,,,,,,,,
model_cards_only_t6,harbor_index,Harbor-Index,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,healthbench,HealthBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,healthbench_professional,HealthBench Professional,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,horizonmath,HorizonMath,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,humaneval,HumanEval,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,hle,Humanity's Last Exam,6,12,true,,,,,,,,,,,,,
model_cards_only_t6,ifbench,IFBench,1,2,false,,,,,,,,,,,,,
model_cards_only_t6,ifeval,IFEval,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,imo_answer_bench,IMOAnswerBench,3,5,false,,,,,,,,,,,,,
model_cards_only_t6,jobbench,JobBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,jointavbench,JointAVBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,legal_agent_benchmark,Legal Agent Benchmark,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,livebench,LiveBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,livecodebench,LiveCodeBench,6,7,true,,,,,,,,,,,,,
model_cards_only_t6,livecodebench_pro,LiveCodeBench Pro,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,longbench,LongBench,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,math_500,MATH-500,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,mbpp,MBPP,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,mcp_atlas,MCP Atlas,4,6,false,,,,,,,,,,,,,
model_cards_only_t6,mcp_mark,MCPMark,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,mle_bench,MLE-bench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,mmlu,MMLU,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,mmlu_pro,MMLU-Pro,4,5,false,,,,,,,,,,,,,
model_cards_only_t6,mmlu_redux,MMLU-Redux,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,mmmlu,MMMLU,5,6,false,,,,,,,,,,,,,
model_cards_only_t6,mmmu,MMMU,3,3,false,,,,,,,,,,,,,
model_cards_only_t6,mmmu_pro,MMMU-Pro,3,4,false,,,,,,,,,,,,,
model_cards_only_t6,mmvu,MMVU,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,mrcr,MRCR,2,3,false,,,,,,,,,,,,,
model_cards_only_t6,mtob,MTOB,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,mvbench,MVbench,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,matharena_apex_2025,MathArena Apex 2025,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,mathvision,MathVision,3,4,false,,,,,,,,,,,,,
model_cards_only_t6,mathvista,MathVista,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,multichallenge,MultiChallenge,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,nl2repo,NL2Repo,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,osworld,OSWorld,2,3,false,,,,,,,,,,,,,
model_cards_only_t6,office_qa_pro,OfficeQA Pro,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,omnidocbench,OmniDocBench,3,4,false,,,,,,,,,,,,,
model_cards_only_t6,omnivideobench,OmniVideoBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,onemillionbench,OneMillionBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,posttrainbench,PostTrainBench,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,programbench,ProgramBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,rsi_bench,RSI-Bench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,superchem,SUPERChem,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,swe_atlas,SWE Atlas,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,swe_marathon,SWE-Marathon,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,swe_bench_multilingual,SWE-bench Multilingual,3,3,false,,,,,,,,,,,,,
model_cards_only_t6,swe_bench_pro,SWE-bench Pro,4,5,false,,,,,,,,,,,,,
model_cards_only_t6,swe_bench_science,SWE-bench Science,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,swe_bench_verified,SWE-bench Verified,6,6,true,,,,,,,,,,,,,
model_cards_only_t6,scicode,SciCode,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,seccodebench,SecCodeBench,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,simpleqa,SimpleQA,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,skillsbench,SkillsBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,super_gpqa,SuperGPQA,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,terminal_bench,Terminal-Bench,5,10,false,,,,,,,,,,,,,
model_cards_only_t6,tool_decathlon,Tool Decathlon,4,7,false,,,,,,,,,,,,,
model_cards_only_t6,toolathlon_verified,Toolathlon Verified,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,vending_bench,Vending Bench,1,2,false,,,,,,,,,,,,,
model_cards_only_t6,vibench,ViBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,video_mme,Video-MME,2,2,false,,,,,,,,,,,,,
model_cards_only_t6,widesearch,WideSearch,1,1,false,,,,,,,,,,,,,
model_cards_only_t6,workspacebench,WorkspaceBench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,tau_bench,tau-bench,0,0,false,,,,,,,,,,,,,
model_cards_only_t6,tau2_bench,tau2-bench,3,5,false,,,,,,,,,,,,,
latest_per_organization_t6,aa_lcr,AA-LCR,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,agieval,AGIEval,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,aime,AIME,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,apex_agents,APEX-Agents,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,arc_agi,ARC-AGI,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,arc_agi_2,ARC-AGI-2,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,arc_agi_3,ARC-AGI-3,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,asi_bench,ASI-Bench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,agents_last_exam,Agents' Last Exam,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,aider_polyglot,Aider Polyglot,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,arxivmath,ArXivMath,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,arena_hard,Arena-Hard,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,automationbench,AutomationBench,5,5,false,,,,,,,,,,,,,
latest_per_organization_t6,bfcl,BFCL,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,bigbench_extra_hard,BIG-Bench Extra Hard,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,babyvision,BabyVision,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,bankertoolbench,BankerToolBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,biomysterybench,BioMysteryBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,blueprint_bench_2,Blueprint-Bench 2,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,brokenarxiv,BrokenArXiv,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,browsecomp,BrowseComp,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,browsecomp_zh,BrowseComp-ZH,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,cvebench,CVE-Bench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,charxiv_reasoning,CharXiv Reasoning,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,chartqa,ChartQA,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,chartography,Chartography,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,chatbot_arena,Chatbot Arena,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,codeforces,Codeforces,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,critpt,CritPt,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,cursor_bench,CursorBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,cybergym,CyberGym,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,draco,DRACO,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,drop,DROP,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,deepswe,DeepSWE,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,deepsearchqa,DeepSearchQA,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,docvqa,DocVQA,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,exploitbench,ExploitBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,frontiercode,FrontierCode,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,gdp_pdf,GDP.pdf,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,gdpval,GDPval,4,4,false,,,,,,,,,,,,,
latest_per_organization_t6,gpqa,GPQA (full),1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,gpqa_diamond,GPQA Diamond,7,7,true,,,,,,,,,,,,,
latest_per_organization_t6,gsm8k,GSM8K,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,hmmt,HMMT,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,harbor_index,Harbor-Index,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,healthbench,HealthBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,healthbench_professional,HealthBench Professional,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,horizonmath,HorizonMath,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,humaneval,HumanEval,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,hle,Humanity's Last Exam,7,7,true,,,,,,,,,,,,,
latest_per_organization_t6,ifbench,IFBench,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,ifeval,IFEval,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,imo_answer_bench,IMOAnswerBench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,jobbench,JobBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,jointavbench,JointAVBench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,legal_agent_benchmark,Legal Agent Benchmark,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,livebench,LiveBench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,livecodebench,LiveCodeBench,5,5,false,,,,,,,,,,,,,
latest_per_organization_t6,livecodebench_pro,LiveCodeBench Pro,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,longbench,LongBench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,math_500,MATH-500,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,mbpp,MBPP,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,mcp_atlas,MCP Atlas,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,mcp_mark,MCPMark,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,mle_bench,MLE-bench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,mmlu,MMLU,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,mmlu_pro,MMLU-Pro,3,3,false,,,,,,,,,,,,,
latest_per_organization_t6,mmlu_redux,MMLU-Redux,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,mmmlu,MMMLU,3,3,false,,,,,,,,,,,,,
latest_per_organization_t6,mmmu,MMMU,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,mmmu_pro,MMMU-Pro,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,mmvu,MMVU,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,mrcr,MRCR,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,mtob,MTOB,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,mvbench,MVbench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,matharena_apex_2025,MathArena Apex 2025,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,mathvision,MathVision,3,3,false,,,,,,,,,,,,,
latest_per_organization_t6,mathvista,MathVista,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,multichallenge,MultiChallenge,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,nl2repo,NL2Repo,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,osworld,OSWorld,3,3,false,,,,,,,,,,,,,
latest_per_organization_t6,office_qa_pro,OfficeQA Pro,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,omnidocbench,OmniDocBench,3,3,false,,,,,,,,,,,,,
latest_per_organization_t6,omnivideobench,OmniVideoBench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,onemillionbench,OneMillionBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,posttrainbench,PostTrainBench,3,3,false,,,,,,,,,,,,,
latest_per_organization_t6,programbench,ProgramBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,rsi_bench,RSI-Bench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,superchem,SUPERChem,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,swe_atlas,SWE Atlas,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,swe_marathon,SWE-Marathon,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,swe_bench_multilingual,SWE-bench Multilingual,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,swe_bench_pro,SWE-bench Pro,4,4,false,,,,,,,,,,,,,
latest_per_organization_t6,swe_bench_science,SWE-bench Science,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,swe_bench_verified,SWE-bench Verified,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,scicode,SciCode,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,seccodebench,SecCodeBench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,simpleqa,SimpleQA,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,skillsbench,SkillsBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,super_gpqa,SuperGPQA,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,terminal_bench,Terminal-Bench,8,8,true,,,,,,,,,,,,,
latest_per_organization_t6,tool_decathlon,Tool Decathlon,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,toolathlon_verified,Toolathlon Verified,2,2,false,,,,,,,,,,,,,
latest_per_organization_t6,vending_bench,Vending Bench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,vibench,ViBench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,video_mme,Video-MME,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,widesearch,WideSearch,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,workspacebench,WorkspaceBench,1,1,false,,,,,,,,,,,,,
latest_per_organization_t6,tau_bench,tau-bench,0,0,false,,,,,,,,,,,,,
latest_per_organization_t6,tau2_bench,tau2-bench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,aa_lcr,AA-LCR,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,agieval,AGIEval,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,aime,AIME,4,7,false,,,,,,,,,,,,,
trailing_365d_t6,apex_agents,APEX-Agents,4,5,false,,,,,,,,,,,,,
trailing_365d_t6,arc_agi,ARC-AGI,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,arc_agi_2,ARC-AGI-2,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,arc_agi_3,ARC-AGI-3,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,asi_bench,ASI-Bench,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,agents_last_exam,Agents' Last Exam,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,aider_polyglot,Aider Polyglot,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,arxivmath,ArXivMath,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,arena_hard,Arena-Hard,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,automationbench,AutomationBench,5,6,false,,,,,,,,,,,,,
trailing_365d_t6,bfcl,BFCL,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,bigbench_extra_hard,BIG-Bench Extra Hard,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,babyvision,BabyVision,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,bankertoolbench,BankerToolBench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,biomysterybench,BioMysteryBench,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,blueprint_bench_2,Blueprint-Bench 2,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,brokenarxiv,BrokenArXiv,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,browsecomp,BrowseComp,6,10,true,,,,,,,,,,,,,
trailing_365d_t6,browsecomp_zh,BrowseComp-ZH,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,cvebench,CVE-Bench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,charxiv_reasoning,CharXiv Reasoning,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,chartqa,ChartQA,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,chartography,Chartography,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,chatbot_arena,Chatbot Arena,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,codeforces,Codeforces,2,3,false,,,,,,,,,,,,,
trailing_365d_t6,critpt,CritPt,3,3,false,,,,,,,,,,,,,
trailing_365d_t6,cursor_bench,CursorBench,1,2,false,,,,,,,,,,,,,
trailing_365d_t6,cybergym,CyberGym,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,draco,DRACO,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,drop,DROP,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,deepswe,DeepSWE,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,deepsearchqa,DeepSearchQA,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,docvqa,DocVQA,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,exploitbench,ExploitBench,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,frontiercode,FrontierCode,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,gdp_pdf,GDP.pdf,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,gdpval,GDPval,5,7,false,,,,,,,,,,,,,
trailing_365d_t6,gpqa,GPQA (full),2,2,false,,,,,,,,,,,,,
trailing_365d_t6,gpqa_diamond,GPQA Diamond,9,15,true,,,,,,,,,,,,,
trailing_365d_t6,gsm8k,GSM8K,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,hmmt,HMMT,3,6,false,,,,,,,,,,,,,
trailing_365d_t6,harbor_index,Harbor-Index,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,healthbench,HealthBench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,healthbench_professional,HealthBench Professional,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,horizonmath,HorizonMath,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,humaneval,HumanEval,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,hle,Humanity's Last Exam,9,17,true,,,,,,,,,,,,,
trailing_365d_t6,ifbench,IFBench,2,3,false,,,,,,,,,,,,,
trailing_365d_t6,ifeval,IFEval,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,imo_answer_bench,IMOAnswerBench,3,6,false,,,,,,,,,,,,,
trailing_365d_t6,jobbench,JobBench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,jointavbench,JointAVBench,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,legal_agent_benchmark,Legal Agent Benchmark,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,livebench,LiveBench,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,livecodebench,LiveCodeBench,5,7,false,,,,,,,,,,,,,
trailing_365d_t6,livecodebench_pro,LiveCodeBench Pro,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,longbench,LongBench,2,3,false,,,,,,,,,,,,,
trailing_365d_t6,math_500,MATH-500,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,mbpp,MBPP,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,mcp_atlas,MCP Atlas,5,8,false,,,,,,,,,,,,,
trailing_365d_t6,mcp_mark,MCPMark,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,mle_bench,MLE-bench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,mmlu,MMLU,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,mmlu_pro,MMLU-Pro,4,5,false,,,,,,,,,,,,,
trailing_365d_t6,mmlu_redux,MMLU-Redux,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,mmmlu,MMMLU,4,5,false,,,,,,,,,,,,,
trailing_365d_t6,mmmu,MMMU,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,mmmu_pro,MMMU-Pro,3,4,false,,,,,,,,,,,,,
trailing_365d_t6,mmvu,MMVU,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,mrcr,MRCR,2,4,false,,,,,,,,,,,,,
trailing_365d_t6,mtob,MTOB,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,mvbench,MVbench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,matharena_apex_2025,MathArena Apex 2025,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,mathvision,MathVision,3,4,false,,,,,,,,,,,,,
trailing_365d_t6,mathvista,MathVista,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,multichallenge,MultiChallenge,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,nl2repo,NL2Repo,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,osworld,OSWorld,3,5,false,,,,,,,,,,,,,
trailing_365d_t6,office_qa_pro,OfficeQA Pro,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,omnidocbench,OmniDocBench,3,4,false,,,,,,,,,,,,,
trailing_365d_t6,omnivideobench,OmniVideoBench,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,onemillionbench,OneMillionBench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,posttrainbench,PostTrainBench,4,4,false,,,,,,,,,,,,,
trailing_365d_t6,programbench,ProgramBench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,rsi_bench,RSI-Bench,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,superchem,SUPERChem,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,swe_atlas,SWE Atlas,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,swe_marathon,SWE-Marathon,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,swe_bench_multilingual,SWE-bench Multilingual,4,5,false,,,,,,,,,,,,,
